review,sentiment
"AKO planirate da pogledate ovaj film, razmislite ponovo. Obično ne objavljujem svoje komentare o nečemu što sam video na televiziji, ali ovaj je bio takav gubitak mog života da sam morao da uradim nešto produktivno da bih izbacio taj loš ukus iz usta. Kritika ovog filma bi trajala predugo jer ima toliko mnogo stvari koje nisu u redu sa njim. Samo ću reći, molim vas da nikada ne gledate ovaj film. To je bio potpuni gubitak mog vremena i biće gubljenje vašeg. Svako ko je napisao pozitivnu recenziju ovog filma je jedna od dve stvari; potpuno nesposoban ili radi za kompaniju koja ga je proizvela. Opet, garantujem da ćete zaista požaliti što ste gledali ovaj film!",negative
"Ono što mrzim u ovoj emisiji je kako su loše napisane glavne uloge. Ove žene nemaju samopoštovanje ili dostojanstvo. Cela radnja je da se bacaju na momke. Talenat Amande Bajns je potpuno izgubljen. Bila je briljantna u ""Sve to"" i sopstvenoj emisiji. Zašto bi nju i Dženi Gart napisali kao bezobrazne, bezobrazne, očajne, za muškarce koji jure, „stare devojke“ željne ne mogu.<br /><br />Njihovi zapleti i dijalozi me podsećaju na „Simponove“, Homer kaže kad god njegov crtani lik Puči nije na ekranu, „Svi treba da pitaju, gde je Poochi?“ Svi razgovori su usredsređeni na kuknjavu o nekom tipu, a zatim na kuknjavu nekom tipu. Ponekad ga promene i umesto toga momak kuka. Onda se ponovo okupe ili na kraju raskinu. Ove 2 žene su ili plitke, glupe ili zavisne od seksa. Jedina reč koju mogu da smislim je ""sranje"".",negative
"Ludi napad na čula gledalaca. Ovo je mešavina raznih hindu i engleskih filmova - loše urađeno. Ime je preneto iz glumačke ekipe sa više zvezda iz 70-ih, kojom se može pohvaliti i verzija iz 2002. godine. Priča je preuzeta od Sunil Dutt/Reena Roi u glavnoj ulozi iz 70-ih - ""Nagin"" i vizuelni efekti preuzeti (užasan pokušaj) iz Matriksa, Terminatora 2 i Nemoguće misije II.<br /><br />Smešta se u okruženje fakulteta (Sunil Shetti, Akshaie Kumar, Manisha!!), je debela žrtva koledža!!! napad na nju od strane dvojice učenika kao kolektivni napor naših heroja. Kako se ispostavilo, Maniša je zmija Kobra (Nag) koja se ponovo rodila kao devojčica u ovom životu i njen drug iz prethodnog života, sada super moćni-sve-i-bilo koji-pretpostavlja (Ichadhari Nag) - Munish Kohli, traži je u ovom životu. Maniša ga apeluje da osveti njenu povredu i ubistvo.<br /><br />Tako počinje ludo ubijanje, gde ljubavnik osvetnik počinje da izdvaja svakog mužjaka iz grupe, sa sve većim moćima i trikovima sa uzastopnim pokušajima. Efekti su izuzetno jeftini, sa kompjuterski generisanim skeletima, morfološkim telima i vratolomijama na motociklima koji upotpunjuju farsu.<br /><br />Prenos iz Nagina uključuje Raža Babara koji igra katoličkog sveštenika koji pruža privremenu pomoć našim dečacima sa „religijski ispravnijim“ multireligijskim medaljonom (originalni Nagin je imao samo „Om Nagin“). Sunni Deol igra Manishino ljubavno interesovanje u njenom trenutnom životu i konačnog spasioca protiv svemoćnog Munish Kohlija.<br /><br />Muzika i pesme su ispod proseka.<br /><br />Izbegavajte ako ne volite jeftina uzbuđenja.",negative
"„Visitor K“ je neuspeli pokušaj crne komedije koji se fokusira na ono što bi mogla biti najdisfunkcionalnija porodica na svetu, uključujući fizičko zlostavljanje od premlaćivanja do ubistva, incesta do sodomije do nekrofilije do mame u laktaciji koja doji svog muža i odraslu ćerku, itd. Film je toliko nečuven da je dobio male pohvale kritike i ustanovljene kritike. Međutim, sa kvalitetom kućnog videa i šašavom produkcijom, „Visitor K“ jednostavno ne stoji čak ni kao kuriozitet. Genitalije su zamagljene i sanitarni uređaji jasno vidljivi, šminka je užasna, a sve ostalo je u najboljem slučaju amaterski. Gubljenje vremena. (C-)",negative
"Pretpostavljam da ako volite snovboarding, možda ćete uživati gledajući lepe pejzaže i neke lepe trikove. ali to je sve što film može da ponudi. priča ne postoji, a bilo kakve šale koje su možda bile u filmu nisu bile smešne, čak ni na nivou simpatije. Nisu mi se svideli i likovi, glavni glumac (Adam Grajms) se potrudio i za ovakvu komediju to ne mora biti mnogo, ali kada je okružen sa toliko loših glumaca nije imao nade da će ovaj film učiniti dobrim. ali ne bih trebalo da budem prestrog prema njima, pošto znam da bi mogli da imaju odličnu veštinu, ali sa scenarijem koji sam mogao da napišem za deset minuta, koje god veštine su imali, trčali su i skrivali iz straha da se ne pojave u ovom filmu. moj savet je ne gledajte to, voleo bih da nikada nisam!",negative
"Video sam ovo na policama u mestu za iznajmljivanje, a sve ostalo sam iznajmio pa sam rekao zašto ne. Zašto ne zato što je to jedan od najgorih filmova koje sam ikada gledao. Izgleda kao da je snimljeno kućnim kamkorderom. Pretpostavljam da je to sve što budžet dozvoljava. U njemu je bilo manje grudi nego što sam mislio da će biti. Neki ljudi su to učinili mekom pornografijom sa nekoliko ubistava. Meni je najsmešniji deo celog filma u dodatnim stvarima. Postoji mesto sa izbrisanim scenama. Pa postoji samo jedan, ali je najgluplji i mislim da je možda srušio ostatak filma. Devojke ulaze u hidromasažnu kadu i pronalaze čokoladni sirup u kupatilu. Da, završava se svuda po njima. Odlične stvari !!! Ovaj film je veoma loš. Ne trudi se.",negative
"...barem tokom prve polovine. Da je počelo sa tri drugara u mornarici i koncentrisano na mornaričke akcione scene, bio bi to mnogo bolji i čvršći film. Druga polovina filma je vredna toga, posebno zbog akcionih sekvenci i krupnih snimaka brodova sa početka 20. veka, ali to je kao tupa zubobolja. Takođe, nemojte gledati ovaj film samo zato što je u njemu Ginger Rogers. Ona ima važnu ulogu, ali je mala.<br /><br />Film počinje prikazujući tri drugara iz Njujorka koji rade na turističkom zanatstvu, a takođe i u dobrodušnom nadmetanju za ruku Seli (Džindžer Rodžers), pevačke prodavačice slatkiša duž avenije. Izbija Prvi svetski rat, izgleda da su trojica prijatelja potpuno ravnodušni prema borbi, a ipak se upisuju u mornaricu. Jedan od trojice sa najmanjom industrijom kao civil (Bil Bojd kao Baltimor) prebacuje komandnog oficira na drugu dvojicu (Robert Armstrong kao Dutch i Džejms Glison kao Skeets). Da stvar bude složenija, Seli se zaljubila u jednog od njih trojice, ali nema priliku da mu kaže pre nego što troje otplove u rat.<br /><br />Film je malo zanimljiviji na brodu, uglavnom zbog bliskih snimaka samog broda koje imamo, a takođe i zbog toga što je hemija između tri drugara uverljiva. Međutim, Džejms Glison sa 49 godina izgleda malo dugo u zubima da bi bio mršav, posebno kada je znak na kancelariji pisalo da morate imati između 17 i 35 godina da biste mogli da se kvalifikujete.<br /><br />Jedna stvarno očigledna mana u filmu zbog koje sam poverovao da je sve van mornaričkih scena šamaralo zajedno sa minimalnom pažnjom, ili je nedostatak kostima. U scenama u Njujorku neposredno pre Prvog svetskog rata svi su obučeni u modu iz 1931. i svi voze automobile iz 1931. - nije uloženo truda da se ovaj film dovede u period.<br /><br />U zaključku, ako pogledate nekoliko scena sa Ginger Rogers u njima i poslednjih 45 minuta koji uključuju mornaričku samoubilačku misiju, vidite sve što je ovde vredno. Ostalo je podmetanje.",negative
"Ne razumem! Tinejdžeri glavni u ""Horror Star"" navodno su svi odani fanovi horora, ali kada njihov omiljeni idol (Konrad Radžof) umre, iskopaju njegov leš i rade sve vrste nepoštovanja s njim, poput disko-plesa po kući i bacanja ostataka hrane na njega. To ne zvuči kao nešto što bi uradili pravi fanovi horora, zar ne? Veliki sam fan horora i neizmerno obožavam preminule ikone kao što su Vincent Price, Peter Cushing i Boris Karloff, ali nikada mi ne bi palo na pamet da ismevam njihovo sećanje. Nije ni čudo što se Konrad vraća iz mrtvih doduše, nakon seanse da ih sve zbriše sa lica zemlje! Gospodin Radžof već u životu nije bio poznat po druželjubivosti, jer je povremeno ubijao reditelje koji se nisu slagali sa njegovim vizijama, a i posle smrti pati od ogromnog ega. Čak i unutar njegove grobnice nalaze se video poruke koje će okameniti moguće posetioce, a grupa tinejdžera će živo doživeti da i on uživa u ubistvenom poslu van svojih filmskih setova. „Zvezda strave“ (tzv. „Frightmare“ i „Bodi Snatchers“) je prilično jadan horor film iz 80-ih, ali postoji pregršt šašavih i krvavih trenutaka u kojima možete uživati. Film uglavnom pati od sopstvene glupe radnje, jer niko čak ni student filmske škole nije dovoljno glup da ukrade nedavno zakopani leš i zapravo misli da će se izvući, a previše je zamornih trenutaka za koje treba da se bori. Konradovi video-govori iz groba su preterano pričljivi i definitivno potkopavaju napetost, ali s druge strane njegove metode ubijanja su prijatno inventivne. Jedan tinejdžer uživa u iskustvu da bude živ kremiran, a drugi (Džefri Kombs u jednoj od njegovih prvih uloga!) gubi glavu u divnoj sekvenci obezglavljivanja. U apsolutno najneurednijoj sekvenci, kovčeg je smrskao glavu siromašne devojke. Scenarista/reditelj Norman Tadeus Vejn želeo je da oda počast starinskom horor bioskopu i očigledno je kako da film izgleda zlokobno. Lokacije i scenografija su odlični, ali Vaneu su nedostajala potrebna sredstva da svom filmu obezbedi pravi kontinuitet i posao montaže. Glumačke izvedbe su generalno pristojne, a Ferdi Mejn (imitirajući Kristofera Lija) i Džefri Kombs imaju najupečatljivije uloge. „Zvezda strave“ teško da se može nazvati filmom koji se mora pogledati ili čak dobrim, ali vredi ga pronaći u slučaju da ste obožavalac entuzijastično napravljenog B-horora.",negative
"Ocenio sam ovaj film sa 1 jer je radnja tako neverovatno neverovatna. Prosudite sami. Budite upozoreni, sledeće ne samo da će odati zaplet, već će vam i pokvariti apetit za gledanjem filma.<br /><br />Kompjuterski virus, koji je dizajnirao frustrirani štreber, šalje kod preko televizijskih ekrana i kompjuterskih monitora. Kada kod - u obliku svetlosti - uđe u oko, može pristupiti 'električnom sistemu' vašeg tela. Ono što radi je prisiljavanje ćelija tela na izlučivanje kalcijuma. U roku od nekoliko sekundi nakon infekcije pacijent poseže za vratom, razvije tunelski vid, koža će mu pobeleti od kalcijuma, nakon čega pada, a ruka i lobanja će mu popucati u oblaku krede. <br /><br />Ovaj virus je veoma inteligentan. Kada sazna da slepi kompjuterski stručnjak pokušava da rastavi kod pomoću izlaznog uređaja na Brajevom azbuku – kojim se upravlja rukama – uređaj se postavlja na veoma visok napon, što izaziva teške pekoće rane na koži glave veštaka. Virus takođe oseća agresiju na daljinske upravljače i tastaturu bankomata. Srećom, to bi se moglo zaustaviti bacanjem preko zastarelih desktop računara u stalak i strujnim udarom štrebera sa leđima na pokvarenom računaru i nogama u prolivenoj vodi.<br /><br />O, dragi...",negative
"Ovaj sedmi (da, dobro ste pročitali – sedmi) film Majstora lutaka pokazuje kako je nastala dementna grupa lutaka; francuski lutkar koji ih koristi da se osveti grupi drevnih mumija koje ga progone kada saznaju da on krije tajnu života. To ga je naučio čarobnjak, takođe u bekstvu, pre nego što je umro. Koristio je ovu moć da oživi normalne lutke. Ovaj nastavak je u suštini besmislica, posuta još više gluposti kao većina nastavaka Majstora lutaka. Zbog rejtinga PG13 ne dobijamo čak ni zabavna lutkarska ubistva. Kad bolje razmislim, NEMA prokletih marionetskih ubistava. Ako postoji jedna franšiza koju je trebalo prekinuti, to bi bila ova. Ne više.... Bože, molim te, nemoj više...",negative
"Imao sam sreću da pročitam knjigu pre nego što sam pogledao film. Bio je to ep adolescencije, san o prohujalim letima, veliki potencijalni indie film ili velika budžetska drama. To je nekako dospelo u ruke haku, koji je jasno beležio gledajući Boogie Nights i Rushmore, a da zapravo ništa nije naučio. Scenario gubi smisao knjige u korist usiljenih emocionalnih nota i niskih začepljenja. Žao mi je glumaca, pošto su likovi u knjizi bili bogati i teksturirani, ali svedeni na sramne likove u filmu. Mejson Gembl je sjajan kada mu se pruži prilika, kao i Dilan Bejker, ali kostur koji je ostao od priče izgleda kao loš specijal nakon škole. Siromašni ljudi = DOBRI, bogati = LOŠI. <br /><br />Iako je gotovo vredno pogledati da biste videli plažu u Južnoj Kaliforniji gde Geri Siniz parkira svoju prikolicu koja treba da prođe do zaliva u Delaveru. <br /><br />To je dobra knjiga, ali sramotan preokret za prvog reditelja Milsa Gudloa. <br /><br />K.",negative
"Nije vredno iznajmljivanja videa, vremena ili povremenih napora.<br /><br />*Šminka koju dete može da uradi. *Gluma je završena...loša režija. *Uređivanje je bilo veoma isprekidano...mnoge stvari nisu imale smisla ili su se samo činile besmislenim. *Zvuk je loše sinhronizovan. *Muzika je bila krajnje neprikladna. *Kastovanje je bilo izuzetno isključeno...mora da je bilo na kreku. *Zombiji koji pričaju a kamoli... voze, plešu, rade... jednostavno me ljute. *A loš momak...Sranje! Koliko god da je bio užasno postavljen...bio je najlepši zombi od svih. Što ne govori mnogo.<br /><br />Omot je bio dobar, ali veoma obmanjujući...kao i glavni meni DVD-a...odlično umetničko delo i muzika.<br /><br />NE MUČITE!",negative
"JUDAAI je bio hrabar film Raža Kanvara u svoje vreme. Godine 1997. kada je takva tema bila prokleto van okvira<br /><br />Da bi mu odali priznanje, uspeo je da pokaže kako pohlepa menja čoveka i do koje mere osoba može da ode da dobije ono što želi<br /><br />Film je međutim prokleto melodramatični<br /><br />Film je prokleto melodramatični<br /><br> zašto Anil ne kupi televizor svojoj ženi? kada zarađuje toliko Samo da pokaže koliko je siromašan?<br /><br />Preokret je dobro obrađen, ali rukovanje je pravo iz 80-ih Komedija Džoni-Pareš koja tu i tamo zabavlja, ističe se kao bolna palac jer se ne uklapa u priču<br /><br />Čak postoji i nekoliko scena Kanvara <br>jezivih /><br> mada ponekad previše melodramatična Muzika je u redu, ali većina pesama izgleda usiljeno<br /><br />Anil dobro radi svoj deo Sridevi je odlična Urmila je pristojna Među ostalima Kader Khan je kao i obično Džoni Lever je smešan, Pareš iritira Farida je pristojna",negative
"Vizuelno lep sa finom muzikom, ovaj film inače ima prilično banalni kvalitet napravljen za TV. Romansa između dva lika, koja obuhvata kulturnu i obrazovnu podelu, jednostavno NIJE verodostojna. Naravno, od samog početka smo znali da će se naša pronicljiva heroina razvedriti, osvojiti lokalno stanovništvo i pronaći pravu ljubav, ali to ne čini ništa manje žalosnim što je film morao da poprimi tako očekivane preokrete. Ovaj film je mnogo obećavao, zbog čega je veća šteta što obećanje nije ostvareno. Možda je lepa podloga za hladnu noć besplatno na kablovskoj, ali svakako ne bih preporučio plaćeno iznajmljivanje ili kupovinu. Siguran sam da je zvučni zapis odličan.",negative
"Sa ovim filmom smo dostigli plafon neverovatnosti. U suštini, dinosaurusi dolaze na ovaj brod kojim upravlja neki čudni stari prdez po imenu Neveies (koji mi je trebao nakon što sam pogledao ovaj film). Očigledno, Njuajs svuda čuje želje dece i odlučuje da ispuni želju dece da se dinosaurusi unesu u moderna vremena da ih svi vide za besramnu eksploataciju. Dinosaurusi jedu ovo što ih čini pametnijima (Šteta što scenaristi to nisu imali). Uzgred, da li se čini čudnim da od SVIH želja dece na svetu, Neveies ispunjava želju da dovede dinosauruse u moderna vremena? Zašto ne ispunite želje dece da zaustave glad? Bolest? Rat? Mislim, hajde! Zar Neveies nema ništa bolje sa svom ovom moći koju ima??? Konačno, kada dinosaurusi dođu u moderna vremena, počinju da pevaju, plešu i uništavaju pustoš (u suštini ono što biste mogli da vidite na lošem LSD tripu, mislim gde biste još mogli da vidite T-Rek-a kako igra golf i skače na balon Spajdermena?). Završavaju u cirkusu, a Neveies Brother Screveies(???) tera decu koja su se sprijateljila sa dinosaurusima da potpišu blanko ugovor. Zašto? Zašto bi deca potpisivala blanko ugovor??? Screveies kaže da ako dinosaurusi uzmu malo... ""Odliv mozgova"" da će pustiti decu. Dinosaurusi umesto da pocepaju zle Screveies ud od udova, popuštaju i pristaju na njegove uslove. Šta?! Ovo je glupo! Mogli su samo da mu prete, da ga nateraju da odustane od ugovora, da ga pojedu i da odu sa decom. Mislim da su filmski stvaraoci pokušavali da pokažu da je nasilje loše, što je sporna tačka kada konačno dinosaurusi pobegnu i gomila vrana obavije Screveiesa i očigledno ga potpuno pojede. O da, to uopšte nije nasilno! Vratili smo se nema smisla, nije zabavno, glupo je, glupo je, loše napisano i sadrži neke od najvećih rupa u radnji koje su ikada snimljene. Čak i za dečiji film... ovo je LOŠE.",negative
"Radnja ovoga se svodi na Ah-nuld protiv Satane, a ono čega se najviše sećam u filmu je mnogo eksplozija, pucnjave, krvi, buke i ne zaboravimo taj zapaljivi satanski urin. Priča je besmislena, potpuno predvidljiva i toliko puna rupa da je nisam mogao ni malo da shvatim ozbiljno. Držite se „Rozmarine bebe“ ili „Egzorcista“ ako želite da vidite zaista dobar film o đavolu i... hm, pa, ne mogu da se setim nijednog dobrog „akcionog“ filma u ovom trenutku (verovatno zato što su tako daleko-i-malo-između), tako da ste sami u toj kategoriji. Ovaj film je od mene dobio ocenu 3 od 10 zbog njegove vrednosti u kampu i zbog prilično dobrog izvođenja Gabrijela Birna kao onog starog debil Satane!",negative
"Film je u suštini dosadan niz užasnih klišea koji ne nude pravi međukulturalni uvid. Bliskoistočni deo putovanja opisan je na posebno iritantan način: očigledno postoje sela od opeke od blata, zemljane staze usred pustinje, žene obučene u crne haljine i trbušne plesačice. Pitam se kako su kamile i urmene palme nedostajale u celoj slici. Ličnost dva glavna lika je vrlo nespretno skicirana i mnoge situacije su teško verodostojne. <br /><br />Prvobitna ideja je možda bila zanimljiva, ali na kraju dana, ako tražite kulturni uvid, trebalo bi da preskočite ovaj film.",negative
"Srećom, ovaj film sam gledao sam, što mi je omogućilo da brzo premotam kroz najgore scene (zapravo, veći deo filma). U redu, nešto od toga nije sve loše, sa delimično dobrom fotografijom (čak i nekim podvodnim scenama) i ponekad ne previše lošom režijom. Ali to još uvek ne spasava neverovatno loš scenario i mnogo lošiju glumu. Pored toga, kada ne smatram da su filmovi ""zgodni"" sve to, čak i scene koje prave ljubavne ljubavi postaju dosadne. Zaista dosadno! A za dramu: Znate da je uvek loš znak kada vam se svi likovi toliko ne sviđaju da vas zaista nije briga ko živi, a ko umire.<br /><br />Ako se još uvek niste umorili od rijaliti serije Survivor, možda ćete pronaći nešto po svom ukusu u ovom filmu. Ako ne, budite jasni!",negative
"Ovaj film, bukvalno, nema nijednu iskupljujuću karakteristiku. Likovi su jednodimenzionalni, klišejski, neverovatno mizoginistički i glupi. Scenario izgleda kao da je kaldrmisan iz 100 drugih filmova, gluma je užasna, a neki od 'odvratnog' humora su me izazvali mučninu.<br /><br />Sram te bilo, Gregori Poarije, što misliš da bi BILO ŠTA od ovoga bilo smešno ili zanimljivo!<br /><br />Najgori film u nekoliko godina.",negative
"Slično kao Final Fantasi, ako pogledate snimak - ne izgleda tako loše. Ali kada ljudi počnu da se kreću, to je krajnje užasno. Neujednačeni trzavi pokreti, zastrašujući nedostatak emocija i nedostatak osećaja života na licu me ježi. Likovi se čak i ne pojavljuju ŽIVI/organski.<br /><br />Video sam pregled sa svojom ćerkom, koja je zapravo zaspala! Uopšte nije bila verena. Za zapisnik, mislio sam da je lako zainteresuju i filmovi u stilu Piksara, kao i brojni 'loši' 2D filmovi kao što je Sinbad.<br /><br />Osvetljenje je bolno, što deci daje izgled da drže baterijsku lampu ispod brade na logorskoj vatri. Sinhronizacija usana je loša - zapravo gora od Final Fantasi. <br /><br />Takođe ozbiljno dovodim u pitanje da je Henks igrao pet likova.... ovo je bila glavna distrakcija tokom celog filma. Uloga dirigenta je jeziva - iako na neki način jednostavno ne mogu da odredim. Podseća me na lažni „telefonski“ glas mog oca kada pozdravlja klijente.<br /><br />Mislim da je to razlog zašto višestruke uloge ometaju – potpuno ste svesni da je glas isti, ali ipak izrazito drugačiji. Svakom liku daje osećaj da je GLUMEN, za razliku od stvarnih ljudskih likova. Iluzija stvarnosti je razbijena višestrukim igranjem uloga Hanksa. Video sam kako tehnika radi - a la Eddie Murphi, ali Henks jednostavno ne može ni blizu da to izvede samo glasom, s obzirom na užasavajuću animaciju.<br /><br />Ne bih trošio novac na ovo - sačekaj na iznajmljivanje.",negative
"Dozvolite mi da to kažem od samog početka. NE mrzim ovu emisiju. Zapravo mi se neki aspekti toga sviđaju. U stvari, kada sam prvi put počeo da ga gledam, brzo sam se zavukao. Tek sam počinjao da izlazim iz čitavog stereotipa „anime je za decu“, a zreli elementi emisije su me zaintrigirali.<br /><br />Nažalost, nakon što sam odgledao celu seriju i nekoliko filmova, mogu reći da se moja celokupna sklonost promenila, i da pada u skoro sve zamke koje „kuga“ zapada. Sedam ili osam prijatelja i ja smo počeli da gledamo ovu seriju na TV-u. Do kraja smo još samo jedan prijatelj i ja gledali i nijednom od nas se to nije dopalo.<br /><br />Dozvolite mi da vam objasnim zaplet. Možete preskočiti ovaj pasus ako ne želite da znate. Kagome je prosečna srednjoškolka, koja jednog dana pada u magični bunar u blizini svog porodičnog svetilišta. Kada kagome ponovo izađe iz bunara, preneta je u prošlost u feudalnu eru Japana. Ona se susreće sa mnogim drugim likovima i oni formiraju grupu od pet ili više pratilaca koji kreću na put osvete/pravde/pipanja u slučaju jednog likova =). Sve u svemu, pokušavaju da povrate komadiće svetog komada dragulja koji pojačavaju moć demona koji ga koriste.<br /><br />Iako postoji mnogo, MNOGO sporednih priča i nizova priča, nije bilo dovoljno materijala da zauzme 167 epizoda. Jedini luk priče koji je dovoljno zanimljiv za gledanje je još uvek nekako dosadan (grupa od sedam). Posle pola puta u seriji ili možda čak i pre, postaje bolno očigledno da je zaplet zamrznut i ko god da je napravio seriju odlučio je umesto toga da ubaci desetine i desetine epizoda punjenja. <br /><br />Ove epizode ​​imaju mali ili nikakav uticaj na priču, a retko čak i na likove. U nekim slučajevima, neki likovi koji su imali važnu ulogu u priči će nestati na desetine epizoda odjednom. Mnoge epizode ​​prate potpuno iste šablone za sečenje kolačića kao i priče pre njega. Inuiasha puca na neprijatelja od vetra. Vetrobran se odbija. Likovi dahću od užasa. Ispostavilo se da neprijatelj ima barijeru. Likovi su proveli tri epizode ​​pokušavajući da ubiju neprijatelja pre nego što Kagome konačno ispali svetu strelu u njega i on se pretvori u prah. <br /><br />Takođe **GLAVNI SPOJER: ZAKLjUČAK ĆE BITI OTKRIVEN** nedostatak bilo kakvog zaključka čini da se čini da ste potrošili 83 sata. <br /><br />**VELIKI SPOILER PREKO**<br /><br />Sama animacija je natprosečna, au nekim slučajevima odlična. Čak i tako, ponovo korišćene ćelije animacije muče većinu akcionih scena i veoma ih je teško ignorisati kada je jasno da je ista gromada proletela pored lika pet ili šest puta zaredom.<br /><br />Međutim, sa svetlije strane, svi likovi su veoma dobro razvijeni i romanse između nekih likova su bile zaista zadivljujuće. Takođe, dizajn likova (izgled) je bio briljantan i ponekad među najboljima koje sam video, posebno sa bendom od sedam. Ovde definitivno ne nedostaje Cosplai mogućnosti. Čak i tako, našao sam se u nadi da će lik umrijeti samo da bi došlo do nekog pomaka u radnji. I deo humora u emisiji između likova se koristi iznova i iznova. Jedna konkretna šala (sit boi) se nalazi u prvih pet epizoda, i bukvalno možete očekivati da će se koristiti iznova i iznova za preostale 162 epizode.<br /><br />Iako postoje neki dobri aspekti emisije i lako je shvatiti zašto ima ogroman broj pratilaca, serijom izgleda da dominiraju opsednuti obožavateljice nad devojkama SeushIo <br><br> />Zaključak: Definitivno vredi pogledati, ali ne vredi gledati celu seriju. Prvih 30 epizoda je veoma pametno, originalno i svima prijatno. Ali nakon toga, jednostavno postaje dosadno i dosadno. Gledanje TV emisije nikada ne bi trebalo da bude naporno, ali ova serija nekako postiže upravo to. Ne očekujte mnogo od ""InuIasha"", jer ćete se samo osećati razočarano.",negative
"Sedeći da gledam 14. sezonu Bachelor-a (""Na krilima ljubavi""), znao sam da će me čekati ""zanimljivo"" vreme. U prolazu sam gledao neke od prethodnih sezona Bachelor-a; gledajući epizodu ili dve i propuštajući sledeće tri ili tako nešto. Smatram da je Bachelor često privlačan i intrigantan, iako mu često nedostaju kvalitet i moralnost.<br /><br />„Na krilima ljubavi“ opisuje putovanje Džejka, 31-godišnjeg komercijalnog pilota iz Dalasa u Teksasu, kako bi pronašao pravu ljubav, pravu ljubav kakvu se može naći u rijaliti-dramskoj emisiji za upoznavanje. Džejk upoznaje 25 lepih devojaka iz cele zemlje. Počinje pomalo da ih upoznaje, ali to je uglavnom površno; koliko dobro možete da upoznate nekoga za nekoliko razgovora od 5 minuta? Džejk pokušava da svoje prave namere obznani od samog početka, barem publici. Napomenuo je da ne želi samo ljubav ili dobar provod, već želi verenika ili ženu. Možemo samo pretpostaviti da je to jasno stavio do znanja i ženama u takmičenju. Ako je to slučaj, to bi moglo donekle objasniti neke od postupaka žena. Žene su super konkurentne. Iako još uopšte ne poznaju Džejka, još uvek su u tome da ga osvoje bez obzira na cenu.<br /><br />Ne samo da su žene bile konkurentne, već su bile i samouverene i ljubazne. Pretnje, zabijanje noža u leđa i upozorenja „Pazi!“ svi pokazuju da ni ove žene nisu bile tu za dobar provod. Džejk je primetio da nije tražio samo seksipil, već i „vezu“. Međutim, devojke su se potrudile da impresioniraju Džejka pomenutim seksipilom. Stigle su u vilu u oskudnim haljinama bilo dekoltiranim ili kratkim.<br /><br />Dok se činilo da su neke devojke zadržale osećaj pristojnosti, druge su potpuno propustile tu belešku. Jedna devojka, Čeni, primetila je da je Džejk „dobar momak” kome bi ona mogla da bude „nestašna devojka”. Dalje je rekla da Džejk može da sleti na njenu ""pistu bilo kada"". Ostale devojke su je naljutile za svoju provokativnu izjavu koja je pokazala njihovo viđenje ovih situacija.<br /><br />Dakle, rijaliti šou za sastanke ne može biti tako loš, zar ne? Pored očiglednog problema seksualne privlačnosti, postoje i drugi problemi koji kvare ovu naizgled bezopasnu emisiju. Da li je ovo pravi način za pronalaženje budućeg partnera; boriti se za nečiju pažnju razmetanjem do krajnjih razmera? Nažalost, to je ono što je Amerika svela na zabavljanje do danas: zadovoljstvo i seks bez obaveza i malo sreće sa strane.<br /><br />Još jedan problem je preuranjena emocionalna vezanost kojom su se mnoge devojke vezivale za Džejka. Činilo se da je posebno nekoliko devojaka bilo previše privrženo. Jedna devojka je rekla: ""Ako ne dobijem taj prvi utisak, to će me ubiti!"" Kao što je ranije pomenuto, oni ga još ne poznaju i ona je govorila o određenoj ruži, a ne samo o jednoj od 15 ruža koje treba sprečiti da budu eliminisane.<br /><br />Mišel je posebno imala problema sa privrženošću Džejku. I druge devojke su to primetile. Nakon jednog posebnog Mišelovog ispada, Beč je tvrdio da je Mišel imala „mentalni slom i da smo ovde samo sat vremena“. Mišel je dobila poslednju ružu večeri u prvoj emisiji kojoj je za dlaku nedostajala eliminacija i bila je izuzetno emotivna u vezi sa tim. Ostale devojke su mislile da je to jednostavno smešno. Još jedna devojka je takođe plakala, ali zato što je eliminisana.<br /><br />Počelo je sa Survivorom, a odatle je samo krenulo sa rijaliti TV-om. To pokazuje naše interese zabave kao zemlje; da nismo gledali emisije i davali im dobre ocene, mreže ne bi nastavile da ih vode. Jedini logičan zaključak koji se može izvući je da je Amerika dovoljno navučena. Jedno je jasno: Amerika (uopšteno) voli rijaliti TV i njegove zamke.<br /><br />Ovo me postavlja da se zapitam: zašto uopšte volimo rijaliti TV? Šta je to što nas privlači? Da li je to zato što vidimo sličnosti sa sopstvenim životima ili zato što želimo da budemo sigurni da smo stabilniji i manje patetični od drugih? Šta god da nas to privlači, treba da pazimo na medije i zabavu kojoj dozvoljavamo da nam ispuni um. Ne kažem da su svi rijaliti programi loši; međutim, kažem da treba da procenimo svaku od njih.<br /><br />Epizode ​​koje se koriste za kritiku: Premijera sezone i Epizoda 2.",negative
