review,sentiment
"The film did what it set out to do: show how a young girl copes with poverty and grows into her maturity. However, for most of us, this subject has been explored adequately and in most instances with more sophistication than done here. The movie fixated on breasts, which soon became boring and I lost interest. If this was on TV, I would've switched to the latest news on the Starr Report. That's how boring I found this movie.",negative
"Now I had the best intentions when watching this one. I like some of Tony Scott's work, also a friend of mine told me it was a great movie, even though I heard otherwise from other people. But this was simply hopeless. <br /><br />In my humble opinion, Tony Scott was trying too hard. It was all just too much. Allow me to elaborate. <br /><br />Miss Knightley was overacting, and not in a good way. The people who did perform well, were Mickey Rourke, Edgar Ramirez, and Christopher Walken, but their screen time just wasn't able to save the movie. <br /><br />There were a few scenes that jumped out in their originality, yet somehow it felt like they were written by someone other than the main writer. A certain tune was used around 4 times, which really started to bug after the second time. I'm a firm believer of not using the same tune more than once. <br /><br />Also, the editing really went out on this one, as the cutting rate is rather high. Oh, and the repetitive echoing of some of Keira's lines simply sounded cheesy after hearing it for the second, third, fourth time, and so on. <br /><br />Basically, my opinion is that if you want to see an action-flick that is high-paced and ""somewhat"" funny, and you don't care about everything I mentioned above, you might like it. <br /><br />(On a side note: I'm not a Keira Knightley fan.)",negative
"'Til There was You is one of the worst films we've ever seen. It fails in every respect. Jeanne Tripplehorn was better (as an actress...) in Waterworld. In comparison, this film is Dungworld. When a character stumbles once, or even twice, in the course of a film, one can understand it. But Jeanne's character falls, trips, stumbles so often that she might have a bit of Jerry Lewis in her. In her defence, each (prat?) fall was probably blocked, choreographed, and rehearsed. And rehearsed. Although this is bad enough for a film, the actors (Dylan McDermott and Jeanne Tripplehorn) seem to spend most of the plot going ""out for a smoke"" or trying to find a place to smoke. If the film was a diatribe on having no place to smoke- Ok - BUT, it isn't.<br /><br />However long this film runs, it is too long by 10 minutes past the running time.<br /><br />Oh, Jeanne Tripplehorn, ALMOST acts in a public forum meeting. You ALMOST see her break life into the character. Oh, it's ALMOST as convincing as her scene yelling at Michael Douglas in Basic Instinct--hmm, on second thought, not really.<br /><br />This is a film to avoid at all costs unless you need a cigarette and are trapped in nicotine addicts anonymous or forced to watch outtakes of HOOPER (Burt Reynolds). And even then, toss a coin or go to sleep.",negative
"First off let me say, If you haven't enjoyed a Van Damme movie since bloodsport, you probably will not like this movie. Most of these movies may not have the best plots or best actors but I enjoy these kinds of movies for what they are. This movie is much better than any of the movies the other action guys (Segal and Dolph) have thought about putting out the past few years. Van Damme is good in the movie, the movie is only worth watching to Van Damme fans. It is not as good as Wake of Death (which i highly recommend to anyone of likes Van Damme) or In hell but, in my opinion it's worth watching. It has the same type of feel to it as Nowhere to Run. Good fun stuff!",negative
"The first thing you should know about ""Zipperface"" is that it was shot on video, so it has that peculiar ""home-video-ish"" look that is terribly distracting and makes it hard to take this seriously as a ""real"" film. And ""Zipperface"" indeed looks as if a bunch of amateurs got together for an attempt at a ""real"" serial-killer thriller. It's not quite that, but it's not as bad as it looks, either. Having a woman as one of the two detectives on the case puts a spin on the exploitation genre. Dona Adams gives an appealingly amateurish performance in the role - her obvious inexperience in front of the camera somehow works for her. Plus, she puts up a GREAT fight against the killer at the end. The red herrings appear ludicrous at first, but ultimately they work - I guessed the killer INcorrectly. And you have to wonder if perhaps Tarantino had seen the Zipperface guy when he came up with the idea of ""The Gimp"" for ""Pulp Fiction"". (*1/2)",negative
"Sometimes intentionally campy, at other times unintentionally silly (like in the opening scene, where a woman is ""informed"" that she has been raped and that her family has been slaughtered, just for the sake of exposition), this film is ultimately neither funny enough nor competent enough (as a straightforward adventure story) to be really enjoyable. I'll leave you to decide which may be the highlight, but the low point is probably the fight with a silly metallic dragon. Brigitte Nielsen was a good choice for Sonja, with her fresh face and her firm, slightly muscular body (and I think that her dark-red hair suits her perfectly), but Schwarzenegger gives one of his few colorless performances as Calidor. (*1/2)",negative
"Judging from this film and THE STRONG MAN, made the same year, I would not place Harry Langdon at the top of the list of great silent screen comedians. There simply is not enough there. Perhaps he was on his way to developing his style but sabotaged himself by taking his first big successes too seriously. In any event, all of his tricks are reminiscent of the greater funny men, but he lacks the acrobatic skills of Keaton and the prodigious ingenuity of Lloyd. He also undermines his own persona by dressing and walking like Chaplin's tramp character. His trademarks are childlike innocence, timidity of approach and a tendency to under-react to calamity by looking perplexed, batting his eyes or touching his pursed lips with the tip of his forefinger. The comedy in Langdon's films results from fate throwing various obstacles in his path which he tries to overcome in wimpy or naïve ways or with a minimum of physicality, such as throwing rocks at an approaching tornado to drive it away, propping up a collapsing building with a two-by-four or dodging boulders by lifting a leg so that they roll under him. In this story, about the son of a shoemaker who joins a cross-country walking race to publicize a rival company's footwear, he manages to win by sheer luck. There is nothing here that hasn't been done far better by the Big Three.",negative
"Don`t be fooled into thinking that this is a remake as in this years remake of THE TIME MACHINE is based on an earlier film . It`s not because this is a pointless re- film . That is the director has used the original camera script shot for shot similar to the "" remake "" of THE GET AWAY from a few years ago . The scenes are identical to the original , the dialogue is identical to the original , the camera angles are identical , no attempt whatsoever is made to embellish or restructure the original script ,( But with a director like Van Sant at the helm we should be thankful . He sure ain`t no Hitchcock ) in fact I might even be correct in saying the costumes might be the same because the private eye wears a pork pie hat. Didn`t they go out of fashion in the late 1960s ? <br /><br />Bottom line:Avoid",negative
"I am terribly sorry, I know that Faßbinder still is called one of the greatest directors in post-war Germany and that most of his films are considered ""master-pieces"", but when I see ""Lili Marleen"" today, in 2004, I wonder what everyone is up and away about this movie! The acting is simply terrible - Hanna Schygulla is all the smiling like an idiot! -, the changings between Nazi-glamour and battlefields are ridiculous, the whole film looks as if it was made within two days in an attic. Probably it was exactly that way and many people seem to take this for ""real art"", but for me this movie is simply bad & cheap. Compare this to Viscontis ""La Caduta degli Dei"" and tell me again that ""Lili Marleen"" is a good movie...",negative
"""Curse of Michael Myers"" is a very frustrating piece to deal with for a fan of the Halloween series. After a very disappointing letdown in Halloween 5, the series reached a near ebb in plot lines, with a silly devolution into witchcraft and a teenage cult dedicated to the worship of Michael Myers. ""Curse of Michael Myers"" ups the ante in blood and gore, but really represents a decay in the series' integrity. It's too bad to, as this is the last movie for Donald Pleasance as the character of Dr. Loomis. Pleasance has some good screen moments (precious ones if your a fan of the series) as the now very aged and as he says ""very retired doctor"". Sadly he died before the movie was completed, and it is very apparent at the conclusion of the film that the stories original climatic scene was never realized. Right from the beginning credits, Halloween 6 has more of the feel of a made-for-TV movie then that of the block-buster horror flick that it started out as in 1978. Any loyal Halloween alumni should have demanded more from this film,... Dr. Loomis and Donald Pleasance deserved more.",negative
"Exceptionally horrible tale that I can barely put into words. The best part of the movie was when one of the murder victims turns up at the end, alive and well, only to be massacred again. There is the chance that I missed some crucial plot elements since I may have been in a slight coma during the time this baby was on. The box that the movie comes in shows scenes that are never even in the film. I was lured in by the crude images of bondage torture and promises of a 'Euro-trash, sexy horror flick.' I get the feeling this was the budget version and about one quarter of the film was left out. All the good stuff more than likely. I got the PG-13 addition that made about as much sense as the end to the new 'Planet of the Apes' movie. Watch this one with a friend and a bottle of the hard stuff. You'll need it.",negative
"A four-and-a-half-hour O'Neill play gets boiled down to a little under two, and much of that running time is devoted to actors with frozen expressions on their faces as they read their characters' thoughts in voice-over. It can work onstage, but it looks hilariously stilted in this soap-opera adaptation, which soft-peddles its heroine's bad behavior and never explains why she has so captivated so many men. Norma Shearer and Alexander Kirkland, overacting ludicrously, are outclassed by a naturalistic Clark Gable--he's the only one who makes the frozen-face technique work. It gets even funnier when Shearer's and Gable's son, a surly moppet, does the frozen-face shtick. There are also Frank Morgan's brother Ralph as an unsuccessful suitor, given to soliloquizing ""poor Charlie!"" over and over again, and a young Robert Young and Maureen O'Sullivan. By the time they show up, the voice-overs have largely been abandoned, and it plays as a ripe soap, with a sentimental fadeout that actually plays ""Silver Threads Among the Gold"" as background music. Robert Leonard's direction is stodgy and he shows little facility for reining in hyperactive actors. It's certainly entertaining--there's nothing else like it, unless you count Groucho's satirical parody in ""Animal Crackers,"" or an old Mad Magazine satire that rendered Shirley Booth's sitcom ""Hazel"" a la ""Strange Interlude"". But it isn't good.",negative
"College students (who are actually in their late 20's) on campus in Boston (which looks strangely like the Isle Of Man) are menaced by a fierce monster (assembled during a Blue Peter episode). The new teacher must save the day (Even though he is really... Oh, who cares?)<br /><br />I'll start with the positives... there is a nice shot of Eastenders new gal Samantha Janus's can in the obligatory campus shower scene with her best mate Katy Lawrence. A bit of side trivia: Katy was hired when she arrived at auditions with her sister, just as moral support to her sibling but ended up landing a part. Oh, joy. Picked from obscurity to... flash her pert buttocks in a meaningless scene added for titillation, then getting killed 30 minutes in for her troubles. Her latest (and only other credited role) is as Probationary Nurse #5 in Atonement. I wonder if she snuck a look at Keira Knightly (if extras and stars are allowed to mix) and wondered: where did it all go wrong?!<br /><br />I'll give a few hints Katy: If all the other British cast members are asked to speak with American accents in a doomed attempt at mass-marketing, and the only person who can manage it is the B-movie veteran USA native Todd Jensen, you know you're in trouble. If you look at your wage slip and it'll only just about cover your lunch and your bus ride home, you ain't starring in a movie with a trillion dollar budget. If the premiere is attended by loads of family members of the fourth assistant director and provokes gales of laughter when the Stickyback tape monster rampages through the sewers, it should dawn on you that this isn't exactly Alien. Or even a Critters IV, come to think of it. So Katy, in your next life (I'm a Buddhist, you see) perhaps you'll be a bit more selective in your choice of debut feature rather than impulsively jumping at the first pile of crap that heads your way. Flashing skin in your first movie does not guarantee long lasting success. Unless you're Sylvester Stallone. And he had the script to Rocky to back him up.<br /><br />To all intents and purposes this is as 0/10 a movie as I've ever seen. However, for sheer unintentional laughs and pure camp value, it gets a 1. Well done ;)",negative
"I went in to this movie thinking it was going to be the next Clerks, but left feeling let down. The humor was weak and the characters fairly flat. That isn't to say it was all bad, the idea of the dating service in the grocery store seemed like pretty fertile material, but the director switched focus to the cliche'd ""save the Mom-and-Pop store from the evil corporation guy"". I felt like if he would have just stuck with the dating service plot, he would have come out with a much more memorable movie. Now, to do the film justice, I am from the Rochester area and loved the way he portrayed Webster. In fact, the best Kevin Smith (of Clerks) homage here was giving props to his hometown. Webster, NY is to Checkout what Red Bank, NJ is to Clerks. The director wisely threw in a date at Nick Tahou's. Trust me, as far as things to do in Rochester, a garbage plate is at the top of the list. I was lucky enough to see this film at the Little in Rochester so everybody knew when the odes to the town came up and appreciated them.",negative
"First off, I'm a huge Bronson fan, have been since the late '70s. I watched every film he made on the big screen since ""Love and Bullets"", which ironically was the beginning of his end as a big name, Hollywood-blockbuster star.<br /><br />I kept hoping that things would turn around for him, that he would make a really good film in the '80s, but that never happened. And I don't know what he was thinking when he signed with cheapjack studio Cannon and hack director J. Lee Thompson for most of his latter films.<br /><br />""Assasination"" gave me some hopes when I saw that Peter Hunt was directing instead of Thompson but those hopes were quickly dashed. First off, the film looks incredibly cheap, like it was made for about 3 mil, minus Bronson's inflated salary (I heard he insisted on 5 mil per picture which is probably more than the rest of the budget for all his Cannon films). The White House scenes were filmed on the VA grounds in West LA - I was taking the bus when they were shooting. Nice job on recreating the white house but did no one think about getting the Palm trees out of the shots? Guess not.<br /><br />Secondly, the supporting cast is really bad. Ireland was dying of cancer and despite this she's not bad but the horrible Asian woman playing Bronson's sidekick was typical of Cannon's talent at the time --non-existent. I would be real curious to learn how she got this role. I can't imagine a worse actress for the part, plus she's a good 40 years younger than Bronson! The story is not that bad and it's something that bigger and better-budgeted studios did later (Eastwood's ""In the Line of Fire"" and Costner's ""Bodyguard"" film) but the way it's staged here is really sad. I'm wondering if they could not afford to do more than one or two takes per shot. None of it is believable in the slightest. If Secret Service men really behaved like the keystone cops in this movie we'd have presidents rotating out of office (and out of life) every few months...",negative
In 1967 I saw an outstanding Musical at the Wintergarden in New York City where Angela Lansbury lite the stage as Mame. But did Hollywood give her the lead ???? No Lucille Ball great as Lucy was given the role. She killed the film. What a mistake There was no chemistry as there was on the stage Bea Arthur and Angela what a twosome when they sang.. It is too bad a producer does not put these two together even today,negative
"I watched this film for 45 minutes and counted 9 mullets. That's a mullet every 5 minutes. Seriously though, this film is living proof that formula works. If it ain't broke, it don't need fixin. A streetwise-yet-vulnerable heroine, a hardened ex-cop martial arts master with a heart of gold and a serial killer with 'issues'. Pure magic.",negative
"We don't know if Darlene loves all three gentleman, certainly they are wary of one another, yet they live together. Viewers might surmise that the feelings of rivalry between the gentleman and the feelings of all of them toward Darlene might make for an unbearable home life.<br /><br />In the eerily beautiful rural Brazilian landscape (emphasized by the frequent use of polarization and the use of Kodachrome stock), anything might happen, and the alternatives for any one of them. save perhaps Ciro, may not be alluring enough to encourage them to change their circumstances. They seem to bear the intolerable because it is familiar-the unknown frightens them into complacency toward a fate which is more challenging than their characters can utilize. Thus it crushes them, rather than strengthening them. The web in which they are caught is made of the sanguine filaments which bind us all. Perhaps the sadness I felt after watching this movie has to do with it's portrayal of the inevitable fading of our youth's bright colors in the unforgiving light of time. The three children will enter the world fated to relive their parents lives to one or another degree. Well filmed and portrayed, the story is tragic in it's essence. Walt Disney it ain't",negative
"Well, I watched this film expecting to be rolling in the aisles ... how wrong I was. The film was moderately amusing, at best, and irritating at worst (the slapstick comedy styling of building an ark with archaic tools, laugh ... no I didn't). I'm very disappointed given Steve Carrel was the lead. I've watch the Office US religiously, cracks me up immensely, I thought 40 year old virgin was good ... but Evan 'elp us- why on earth did he accept this script. And, as for Morgan Freeman- he's old enough to know better.<br /><br />So, the idea seemed reasonable, the actors I had every faith in- but the execution was nothing to write home about and the ending, well it seemed as if they had run out of money, or ideas. This for me was one of the most contrived endings I could have imagined. They took a biblical story and dumbed it down to a cautionary tale on localized environmental issues, not even global issues, but a local bill - yawn!<br /><br />In summary, reasonable start, got gradually worse and, for me, it was all washed out by the time the credit's rolled.",negative
"Reeves plays Haji Murad, a hero in 1850's Russia.<br /><br />This is a badly dubbed movie, with June Foray doing some of the voices. Unfortunately who ever was suppose to sync the voices to the lips was blind since the words never match the lip flaps. Anyone who says that Japanese films are bad have never watched this film.<br /><br />The film's plot is instantly forgettable and so I've forgotten it in the time its taken the movie to end and for me to sit and write this down. Perhaps it has more to do with the fact that the film is one of the many that Reeves made in hopes of moving away from action to more plot driven sort of films. It may have been a good thing for Reeves, but its deadly for the audience who have to slug through nooze fests such as this, where its all court intrigue with very little action.<br /><br />In Reeves defense, he was a good actor, he just had no real luck in picking films that were any good. They all looked great, but very few of them didn't put the those watching them into a coma for the film's running time.<br /><br />This film will put you in a coma. Watch it only if you have the need for sleep and all other gentler means have failed.",negative
"My Take: The silliest of the AIRPORT movies, and probably one of the worst of the 70's disaster movies.<br /><br />As if to milk the franchise with all its got, the producers of this third sequel to AIRPORT throws in more action, silly subplots, gratuitous star appearances and goofier elements. In its attempt to be the biggest AIRPORT yet, CONCORDE: AIRPORT '79 is the worst one yet, and probably one of the worst of the disaster movies of the 1970's. With its bad box-office results, it is no wonder that the genre has overstayed its welcome.<br /><br />The film opens with a rather catchy score by Lalo Schifrin backed-up by some impressive shots of the titular aircraft in its former glory (the same plane used in this film would be involved in a crash in July 2000). But then the credits appear, and we get a glimpse of the ""all-star"" cast, which is composed nothing more of faded Hollywood stars, TV actors and none-too-popular B actors. The plot is sillier than ever: George Kennedy is back in the role of Joe Patroni, now the pilot of the Concorde (co piloted by co-pilot Alain Delon) en route to France after the Summer Olympics. On board is reporter Maggie Whelan (Susan Blakely), who has just discovered that his boyfriend, renowned weapons manufacturer Kevin Harrison (Robert Wagner), is selling their weapons to terrorist. To prevent her from revealing the news to the world, Harrison sends his most advance missiles and best saboteurs to prevent the Concorde from landing.<br /><br />The cast/subplots are dumber than ever, even sillier than an alcoholic Myrna Loy or a singing nun. We have Cicely Tyson transporting a live human heart in a cooler (!), Martha Raye as a woman with a bladder condition (and the character doesn't go deeper than that), J.J. Walker a a pot-smoking saxophonist (arguably the most annoying character in the film), Eddie Albert married to ""old"" wife Sybil Danning, Avery Schreiber as Russian coach with a deaf daughter and finally, a love story between reporter Jon Davidson and gymnast Andrea Marcovici (much to the sour watching-eye of coach Mercedes McCambidge). Plus the movie gets much closer to LOVE BOAT episode than ever with the silliest cameos of Charo (and her pet Chihuahua) and Bibi Anderson. Camp buffs will no doubt get a real kick-in-the-balls in this silly entry in a long strain of 70's disaster movies. This one is, in more than the sense of the word, a true disaster.<br /><br />Rating: *1/2 out of 5.",negative
"""American Nightmare"" is officially tied, in my opinion, with ""It's Pat!"" for the WORST MOVIE OF ALL TIME.<br /><br />Seven friends (oddly resembling the K-Mart version of the cast of ""Friends"") gather in a coffee shop to listen to American Nightmare, a pirate radio show. It's hosted by a guy with a beard. That's the most exciting aspect of his show.<br /><br />Chandler, Monica, Joey, and... oh wait, I mean, Wayne, Jessie, and the rest of the bad one-liner spouting gang all take turns revealing their biggest fears to the bearded DJ. Unbeknownst to them, a crazed nurse/serial killer is listening...<br /><br />Crazy Nurse then proceeds to torture Ross and Rachel and... wait, sorry again... by making their fears come to life. These fears include such stunners as ""voodoo"" and being gone down on by old ladies with dentures.<br /><br />No. Really.<br /><br />This movie was, in a word, rotten. Crazy Nurse's killing spree lacks motivation, there's nothing to make the viewer ""jump,"" the ending blows, and--again--voodoo?<br /><br />If you have absolutely no regard for your loved ones, rent ""American Nightmare"" with them.<br /><br />If you care for your loved ones--even a little bit--go to your local Blockbuster, rent all of the copies of ""American Nightmare"" and hide them in your freezer.",negative
"I can't believe I bought this movie on DVD. I don't even remember it being shown on TV last year. Why in the world couldn't they have just done a real sequel to one of the best Christmas movies ever made? Damn and Randy Quaid looks like he's been on the same drugs as Jerry Lewis. I didn't know about this movie until I bought it tonight and thought I would check it out on IMDb and see how it was rated. Boy did I make a mistake. If your reading this review be warned stay away from it and just stick to the first Christmas Vacation. Well at least I didn't pay more then 10 bucks for it. Maybe I can trade it in and get half of that back at Tower Records. Then again maybe not. PS I still haven't watched it yet, my DVD player went on the fritz tonight watching another wonderful movie, The Chronicles of Riddick (Unrated Director's Cut) woo freaking hoo.",negative
"I saw this movie recently because a friend brought it with him from NYC. After 30 minutes, I said to him,"" You've got to be kidding. Is this some sort of joke?"" He thought it was good. I told him that I thought it was probably one of the silliest movies ever made. ""What was it supposed to be?"" I asked. ""A propaganda movie made for children?"" The plot is stupid. The acting is the worst ever for most of the principals and frankly people who look at this sort of tripe and think it has anything to do with life, love or even afterlife, of which it offers an incredibly idiotic view...need some psychiatric help. Please, if someone tries to get you to stick this in your DVD or Video player, consider it like you would a virus introduced into your computer...it won't destroy your player but it will destroy your evening. If they had made Razzies in the '40s, this would have won in every category. (PS. It also goes under the dubious sobriquet of ""Stairway to Heaven."")",negative
"For most people, RoboCop 3 is the film that really is the big disgrace for the Robo series. It has few fans, and most people hate it for it's shameless commercial PG-13 approach. Now, I'm not going to say that RoboCop 3 is any good. Frankly, it pretty much sucks. But as far as being a properly shot and executed film, it surpasses this piece of circuit chaos. Yes, the truth of the matter is that RoboCop 2 is the worst of two bad and unnecessary sequels to a near-masterpiece. So what if RoboCop 3 turns Robo into a cartoonish super hero in a ultra mainstream production for kids to enjoy - at least it's doing it openly. I don't know where RoboCop 2 begins and ends, I don't know what or whom it's about, I don't understand what's going on in it, I don't understand which jokes are deliberate and which aren't, I will go insane if I try to understand the characters, I see nothing of any value in anything anybody is saying, I can't believe anybody looked at the shooting script and figured it would work and I can't believe that Irvin Kirshner saw the finished result and figured that he liked what he see. He probably didn't by the way, neither Miller, nor Weller nor Allen did. It's not hard to see why.<br /><br />Now, RoboCop 2 has it's fans, I know this. Mostly they belong to this league of absolute anti-pretensions, dismissing anybody who expected any depth, or subject matter from the first film, as academic Roger Ebert Sith apprentices. It's just a lot of fun, a good piece of action and great entertainment, the argument goes. Yeah well, I guess if you just don't listen to what any of the characters are saying you could fool yourself that we might as well have Arnold in the suit instead of Weller. Don't get me wrong, I like a good action film, with pure entertainment value as it's only - most satisfying - virtue. But RoboCop 2, sir, ain't no such thing.<br /><br />Look at the first couple of scenes. This horrible actor makes Robo repeat that he's just a machine, and then goes into this operatic speech about how he could never be a man, where-after Murphy's wife (who's suing OCP for robot-stalkings) walks in out of the blue and have this sad little moment with him, and then is never heard of again! I surely would like to go in to this film scene by scene, because every one has these kind of absurdities in them. It's like a twelve year old fan boy has done the screenplay, the characters act totally random and first say this, then say that. OCP wants to stop crime with a new Robo, especially this drug called ""nuke"" but then it seems they really just want to become this big capitalist empire and control the entire city  politics are abandoned I guess, understandable given the comic relief mayor, The villain (played by Tom Noonan, who did a better version of this in Last Action Hero and that's saying a lot) is an addict, but is still used for this machine. The woman behind it all has an agenda which is impossible to understand.<br /><br />Speaking of twelve year olds, this film has the infamous role of ""Hub"", this mad kid who swears and kills people, played by a child actor. I'm not going to be all moral about it, it's a free world and if you want a psycho kid in your action movie, go for it. I don't know how much of Frank Miller's original vision was put into this, but the credits at least acknowledge him as conceiver of the ""story"". And, if I zoom out, I could see this as being quite a cool character. It's grim for sure, to have a maniac killer kid but then again this is the world of RoboCop and who would be surprised? This whole business with the OCP trying to become this giant monopoly over everything, is properly dystopian and good as well. Also, the idea of RoboCop getting in touch with his wife and kid, having them embedded into the story somehow - would also be great, and as far as I can see a natural and logical step if they now had to make a RoboCop sequel.<br /><br />But, of course, these are just ideas. As many people have already said, the screenplay is 100% mess. The kid has one scene (the torture scene) where it's hinted that he in fact is just a stereotype messed up kid, and then we have this unimaginable scene where he is dying and gets all soft and friendly towards ol' tin head. Why doesn't he just take up his uzi and try to take him down with his last breath? Isn't that what his character would do? Does he give his life a little second thought there on his death bed? Not necessarily, given that his last words are ""it sucks"", so why? It really makes no sense, and this can be said about everybody, no everything, in this film. IS there a strike in the police force? IS RoboCop machine or man? What's the deal with turning Robo into this community service machine for 10 minutes? I mean, sure, it's pretty funny I wouldn't deny that. But why build it up, and then discard it? And why the hell is Allen so criminally underused? and what is it Weller has an obvious urge to express with his character and yeah, well, the threads are many and the mess is enormous.<br /><br />This review is just as messed up as the film. The only reason I give an extra star up there is because of the actors from the first film, I'm sure they had good intentions with it. I mean it's something somewhat stable, some kind of anchor in this sea of bad movie making.",negative
"This is an excruciatingly boring, slow-moving movie. We can feel some sympathy for the socially- and sexually-inexperienced and awkward Tomek, but the motivations of Magda are pretty hard to see, and the ending, at least for me, was inscrutable. <br /><br />Maybe it's about how we all need love, but I'd get more out of a good Busby Berkeley.<br /><br />I'm told that comments have to be at least ten lines, so I'll add that in the background are some interesting shots of the relationship between Polish citizens and government employees and institutions. I wonder if it's meant to portray this before or after the fall of the communist government.<br /><br />Finally, watch for the clever way the men from the gas company investigate whether or not there is a gas leak in Magda's stove.",negative
"Cut to the chase, this is one of the five worst films that I've ever seen.<br /><br />Not that they didn't try. There was some decent writing with some elements of structure in there, a good cast, some good acting. I'm not sure where it went wrong, but it went horribly wrong.<br /><br />Some of the elements may have been bad structure and no substantive story, a lot of overacting by the lead (who probably is much better when restrained), some bad directing and editing. I had enough at about an hour, tearing my hair out at about a hour and a half and very agitated at the hour and fifty minutes it ran. There was also an insincerity about it all, being that I went with someone who used to be a heroin addict. He was agitated that it glamorized something that had nothing good to it. That was bolstered by the pretty 17 year-old girl who was in love with the 30 year-old junkie.<br /><br />And the frantic nature of the lead was a turn-off enough. There were clunky plot points that were an attempt at a structure, but the end result was listless and unending (with uneven time lines). The characters were colorful but to no end, which made me feel bad for the quality actors who you've just not seen enough.<br /><br />Skip it. I assumed that this was a first-time director who was enamored by his own turds, but he has done this before. I'm puzzled how this and many other really bad ideas find someone who will actually give them money.",negative
"So I give it one star for true quality, but I'd give it an eight and a half for sheer enjoyability. An incredibly strange hybrid of sex comedy and vigilante thriller, ""Young Warriors"" is just the sort of bad movie you usually hope to find when poking around the video fringe, yet so rarely do. It starts off with about half an hour of wacky hi-jinx, sex jokes, and juvenile shenanigans (including an olive in the martini joke that has to be seen not to be believed). Then the main character's younger sister gets gang raped by a bunch of swarthy bikers (an objectionable scene that keeps me from giving this a 10 for entertainment value - rape is not entertainment!), and the main character gets the rest of his sex crazed frat brothers to help him in a quest to clean up the city, find the responsible bikers, and kill anybody slightly criminal they run into along the way.<br /><br />It's hilarious, non-stop fun, apart from the very unpleasant rape scene, and is essential viewing to any serious bad movie fan. Trust me - I've put my time in on these things, and this is one of the best. Highlights include a wonderful visit to the library, a great flickering slo-mo shootout in a sleazy bar (with a shot of a guy blowing his own foot off that's pretty impressive), a couple of decent slumming actors (Richard Roundtree, Ernest Borgnine), a couple of semi-famous recognizable faces (Lynda Day George, scream queen Linnea Quigley), and a couple of relatives of famous people (Chuck Norris' brother Mike, Van Patten clan member James). It even has one of those great ""What have we become?"" type morality lesson endings, although the turning point comes when the vigilante fratboys gun down a couple of kids robbing a store with a toy gun. I've always wondered why that was the catalyst that got the hero thinking; after all, whether they were kids and not hardened criminals, and whether they had a real gun or not, they were in fact still robbing a store, so as far as I can tell, it was just another job well done for our vigilante frat boys, right? Wonderful stuff. Highly recommended, just don't blame me when you enjoy it despite yourself.",negative
"This movie had terrible acting, terrible plot, and terrible choice of actors. (Leslie Nielsen...COME ON!!!) The one part I considered slightly funny was the battling FBI/CIA agents, but because the audience was mainly kids they didn't understand that theme.",negative
"This movie makes you wish imdb would let you vote a zero. One of the two movies I've ever walked out of. It's very hard to think of a worse movie with such big name actors. Well...Armageddon almost takes it, but not quite.",negative
"After hoo-hooing American Indians scalp number one son, frontiersman Bruce Bennett (as Daniel Boone) seems, at first, like he wants to get even; but, he really wants to make friends with the natives. When sad-eyed Indian chief Lon Chaney Jr. (as Blackfish) also loses number one son, it gets more difficult to clear up misunderstandings. Apparently, this was Republic Pictures' attempt to do for their ""Daniel Boone, Trail Blazer"" what Disney Studio's had successfully done with ""Davy Crockett, King of the Wild Frontier"" (1955).<br /><br />The ""Dan'l Boone"" song, whistled and sung by a group of children in a wagon, did not follow Fess Parker's ""Davy Crockett"" up the Hit Parade. Singer Faron Young (as Faron Callaway) doesn't perform the title song (perhaps wisely); he does sing ""Long Green Valley"", and makes a good impression as a blond boyfriend for Boone's daughter. But, Spanish actor Freddy Fernandez is the film's most valuable player. In a cute scene, Mr. Fernandez reminds Mr. Young the name of the character (""Susannah"") he is supposed to be in love with.<br /><br />**** Daniel Boone, Trail Blazer (10/5/56) Ismael Rodríguez ~ Bruce Bennett, Lon Chaney Jr., Faron Young, Freddy Fernandez",negative
"Arthur Hunnicutt plays a very stereotypical role as a mountain man (probably the Ozarks) who goes hunting with his favorite coon dog. However, the dog appears to be drowning when Hunnicutt jumps in after him. It becomes obvious pretty soon that despite Hunnicutt and his dog roaming about after leaving the water that they both died in the water--as no one responds when he talks to them and sees and hears people talking about his and the dog's death. Yet, oddly, Hunnicutt is REALLY slow on the uptake and it takes him a while to understand they are talking about him! I think this was actually done as padding, as there really wasn't enough material to fill the half hour time slot.<br /><br />Later, in the ""surprise twist"", he comes upon Heaven--or at least his concept of the place. He's invited in, but since they won't allow dogs, he has other ideas! Overall, reasonably well acted but of dubious spiritual value! With no twists or irony, this episode is a bit dull--not ""Twilight Zone-y"" enough for my tastes.",negative
"Everyone involved with this project should be ashamed as to the result of their efforts. Oh. I laughed a coupe of times , but I laughed a couple of times during Schindler's list also. They really screwed up a good premise.",negative
"What should have been a dramatic tale of life on the river Murray turns out to be a silly, soppy romance about an English refugee (Sigrid Thornton with Aussie accent) who falls for the larrikin first mate (John Waters) of a paddle-steamer.<br /><br />The first half of this four and a half hour mini-series shows some promise, but it soon falls flat as it becomes predictable and thin. Some real verve and spark was needed in the plot to give the movie some life. Gus Mercurio's early exit didn't help as his character seemed to me to be the only interesting one.<br /><br />Perhaps the longer T.V. version has more depth, because this video translation certainly lacked it.<br /><br />Sunday, June 27, 1993 - Video",negative
